mukey,gSSURGOversion,MUsymbol,WTDepAprJun,FloodFreq,PondFreq,DrainCls,DrainClsWet,HydroGrp,Hydric,OCProdIdx,OCprodIdxSrc,NCCPIall,RootZnDepth,RootZnAWS,Droughty,PotWetandSoil
163147,10/1/2024,OcB2,NULL,None,5,Well drained,Well drained,B,5,68,coInterp.mrulename (IN),0.832,124,224,0,5
163148,10/1/2024,OpB,NULL,None,0,Well drained,Well drained,A,0,57,coInterp.mrulename (IN),0.641,150,157,0,NULL
163149,10/1/2024,OsA,NULL,None,0,Well drained,Well drained,A,0,57,coInterp.mrulename (IN),0.759,150,184,0,NULL
163150,10/1/2024,OsB,NULL,None,0,Well drained,Well drained,A,3,57,coInterp.mrulename (IN),0.765,150,190,0,3
163151,10/1/2024,Pm,7,None,100,Very poorly drained,Very poorly drained,C/D,100,45,coInterp.mrulename (IN),0.835,150,278,0,100
163152,10/1/2024,Po,NULL,Rare,0,Well drained,Well drained,B,0,53,coInterp.mrulename (IN),0.509,150,131,1,NULL
163154,10/1/2024,PrA,69,None,0,Moderately well drained,Moderately well drained,C,3,86,coInterp.mrulename (IN),0.905,150,263,0,3
163155,10/1/2024,PrB2,69,None,0,Moderately well drained,Moderately well drained,C,3,84,coInterp.mrulename (IN),0.854,150,263,0,3
163156,10/1/2024,PuA,69,None,0,Moderately well drained,Moderately well drained,C,6,86,coInterp.mrulename (IN),0.891,140,235,0,6
163157,10/1/2024,PuB2,69,None,0,Moderately well drained,Moderately well drained,C,6,84,coInterp.mrulename (IN),0.832,140,235,0,6
163158,10/1/2024,Rb,15,None,100,Poorly drained,Poorly drained,B/D,100,99,coInterp.mrulename (IN),0.822,150,288,0,100
163159,10/1/2024,RdA,69,None,0,Moderately well drained,Moderately well drained,C,3,76,coInterp.mrulename (IN),0.872,140,229,0,3
163160,10/1/2024,RfB2,61,None,0,Moderately well drained,Moderately well drained,C,6,73,coInterp.mrulename (IN),0.761,114,193,0,6
163161,10/1/2024,RlA,38,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,3,86,coInterp.mrulename (IN),0.848,150,276,0,3
163162,10/1/2024,RoA,69,None,0,Moderately well drained,Moderately well drained,C,3,81,coInterp.mrulename (IN),0.898,142,249,0,3
163163,10/1/2024,RoB2,69,None,0,Moderately well drained,Moderately well drained,C,6,79,coInterp.mrulename (IN),0.845,142,249,0,6
163165,10/1/2024,RtA,NULL,None,0,Well drained,Well drained,B,3,73,coInterp.mrulename (IN),0.904,150,267,0,3
163166,10/1/2024,RtB2,NULL,None,0,Well drained,Well drained,B,6,71,coInterp.mrulename (IN),0.851,150,267,0,6
163167,10/1/2024,Sb,15,None,100,Poorly drained,Poorly drained,B/D,100,99,coInterp.mrulename (IN),0.822,150,297,0,100
163168,10/1/2024,SeA,38,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,3,55,coInterp.mrulename (IN),0.748,86,144,1,3
163169,10/1/2024,SlA,38,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,3,86,coInterp.mrulename (IN),0.93,142,256,0,3
163170,10/1/2024,Sr,NULL,Frequent,0,Well drained,Well drained,B,3,50,coInterp.mrulename (IN),0.524,150,159,0,3
163171,10/1/2024,StB3,46,None,0,Moderately well drained,Moderately well drained,D,3,71,coInterp.mrulename (IN),0.437,51,79,1,3
163172,10/1/2024,StC3,46,None,0,Moderately well drained,Moderately well drained,D,3,66,coInterp.mrulename (IN),0.427,51,79,1,3
163173,10/1/2024,SyB,69,None,0,Moderately well drained,Moderately well drained,C,12,81,coInterp.mrulename (IN),0.804,112,187,0,12
163174,10/1/2024,TuC2,84,None,0,Moderately well drained,Moderately well drained,C,6,68,coInterp.mrulename (IN),0.822,147,238,0,6
163175,10/1/2024,TwB2,84,None,0,Moderately well drained,Moderately well drained,C,6,73,coInterp.mrulename (IN),0.833,147,238,0,6
163179,10/1/2024,Wc,38,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,B/D,0,76,coInterp.mrulename (IN),0.751,150,294,0,NULL
163180,10/1/2024,We,7,None,90,Very poorly drained,Very poorly drained,C/D,93,86,coInterp.mrulename (IN),0.991,150,435,0,93
163181,10/1/2024,Wg,7,None,100,Very poorly drained,Very poorly drained,C/D,100,84,coInterp.mrulename (IN),0.694,150,233,0,100
163182,10/1/2024,Wh,7,None,100,Poorly drained,Poorly drained,C/D,100,86,coInterp.mrulename (IN),0.835,150,291,0,100
163183,10/1/2024,WlA,99,None,0,Moderately well drained,Moderately well drained,C,3,86,coInterp.mrulename (IN),0.868,150,259,0,3
163185,10/1/2024,WrA,38,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,3,84,coInterp.mrulename (IN),0.85,121,220,0,3
163186,10/1/2024,WtC2,61,None,0,Moderately well drained,Moderately well drained,C,6,68,coInterp.mrulename (IN),0.67,96,164,0,6
242309,10/1/2024,AzqA,46,None,10,Somewhat poorly drained,Somewhat poorly drained,B/D,10,81,coInterp.mrulename (IN),0.835,150,246,0,10
242310,10/1/2024,BhyA,76,None,3,Moderately well drained,Moderately well drained,C,3,84,coInterp.mrulename (IN),0.906,150,278,0,3
242312,10/1/2024,BcgAI,NULL,Frequent,0,Well drained,Well drained,B,0,60,coInterp.mrulename (IN),0.811,150,314,0,NULL
242313,10/1/2024,BhyB2,76,None,2,Moderately well drained,Moderately well drained,C,2,81,coInterp.mrulename (IN),0.842,150,278,0,2
242320,10/1/2024,CudA,76,None,2,Somewhat poorly drained,Somewhat poorly drained,C/D,2,81,coInterp.mrulename (IN),0.644,91,166,0,2
242324,10/1/2024,EcoA,46,None,3,Somewhat poorly drained,Somewhat poorly drained,B/D,3,94,coInterp.mrulename (IN),0.952,150,317,0,3
242326,10/1/2024,EmdA,NULL,None,0,Well drained,Well drained,A,0,63,coInterp.mrulename (IN),0.772,150,211,0,NULL
242327,10/1/2024,EmdB,NULL,None,0,Well drained,Well drained,A,0,66,coInterp.mrulename (IN),0.722,150,181,0,NULL
242334,10/1/2024,FdbA,46,None,15,Somewhat poorly drained,Somewhat poorly drained,B/D,15,86,coInterp.mrulename (IN),0.919,127,237,0,15
242365,10/1/2024,LbrA,46,None,2,Somewhat poorly drained,Somewhat poorly drained,B/D,2,92,coInterp.mrulename (IN),0.932,150,251,0,2
242368,10/1/2024,MaoA,18,None,94,Poorly drained,Poorly drained,B/D,94,92,coInterp.mrulename (IN),0.816,150,232,0,94
242369,10/1/2024,MecB2,NULL,None,1,Well drained,Well drained,B,1,73,coInterp.mrulename (IN),0.778,150,249,0,1
242373,10/1/2024,AbfA,46,None,3,Somewhat poorly drained,Somewhat poorly drained,C/D,3,55,coInterp.mrulename (IN),0.721,77,144,1,3
242375,10/1/2024,BvlAK,46,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,B/D,10,79,coInterp.mrulename (IN),0.833,150,259,0,10
242377,10/1/2024,GcaAK,NULL,Occasional,0,Well drained,Well drained,B,3,66,coInterp.mrulename (IN),0.788,150,257,0,3
242378,10/1/2024,ChqA,18,None,100,Poorly drained,Poorly drained,B/D,100,92,coInterp.mrulename (IN),0.827,150,240,0,100
242379,10/1/2024,ApkA,NULL,None,0,Well drained,Well drained,B,0,73,coInterp.mrulename (IN),0.805,150,294,0,NULL
242380,10/1/2024,AplA,NULL,None,0,Well drained,Well drained,B,0,81,coInterp.mrulename (IN),0.794,150,293,0,NULL
242381,10/1/2024,AplB2,NULL,None,0,Well drained,Well drained,B,0,79,coInterp.mrulename (IN),0.735,150,292,0,NULL
242382,10/1/2024,AplC2,NULL,None,0,Well drained,Well drained,B,0,73,coInterp.mrulename (IN),0.734,150,295,0,NULL
242383,10/1/2024,CnaB,NULL,None,0,Excessively drained,Excessively drained,A,0,45,coInterp.mrulename (IN),0.382,150,113,1,NULL
242384,10/1/2024,CnaC,NULL,None,0,Excessively drained,Excessively drained,A,0,40,coInterp.mrulename (IN),0.37,150,113,1,NULL
242386,10/1/2024,TfdA,76,None,5,Moderately well drained,Moderately well drained,C,5,81,coInterp.mrulename (IN),0.915,147,244,0,5
242387,10/1/2024,MamA,18,None,98,Poorly drained,Poorly drained,B/D,98,92,coInterp.mrulename (IN),0.87,150,269,0,98
242388,10/1/2024,EdeAK,84,Occasional,0,Moderately well drained,Moderately well drained,B/D,3,66,coInterp.mrulename (IN),0.734,150,264,0,3
242389,10/1/2024,DpbA,18,None,100,Poorly drained,Poorly drained,B/D,100,99,coInterp.mrulename (IN),0.918,150,285,0,100
242390,10/1/2024,FamB,NULL,None,0,Well drained,Well drained,C,0,57,coInterp.mrulename (IN),0.607,13,14,1,NULL
242392,10/1/2024,LfuAI,NULL,Frequent,0,Well drained,Well drained,A,3,50,coInterp.mrulename (IN),0.611,150,185,0,3
242393,10/1/2024,LfzB2,NULL,None,0,Well drained,Well drained,B,0,76,coInterp.mrulename (IN),0.859,150,270,0,NULL
242394,10/1/2024,LugC2,NULL,None,0,Well drained,Well drained,C,0,53,coInterp.mrulename (IN),0.521,77,144,1,NULL
242395,10/1/2024,LugB2,NULL,None,0,Well drained,Well drained,C,0,57,coInterp.mrulename (IN),0.533,77,145,1,NULL
242396,10/1/2024,LugA,NULL,None,0,Well drained,Well drained,C,0,60,coInterp.mrulename (IN),0.642,77,147,1,NULL
242397,10/1/2024,LuhC,NULL,None,3,Well drained,Well drained,C,3,53,coInterp.mrulename (IN),0.518,51,91,1,3
242398,10/1/2024,PgaA,18,None,100,Poorly drained,Poorly drained,B/D,100,92,coInterp.mrulename (IN),0.929,150,246,0,100
242399,10/1/2024,KnqD2,NULL,None,0,Well drained,Well drained,C,0,60,coInterp.mrulename (IN),0.55,86,135,1,NULL
242400,10/1/2024,LdxAK,NULL,Occasional,0,Well drained,Well drained,A,10,60,coInterp.mrulename (IN),0.678,150,198,0,10
242401,10/1/2024,TfdB,76,None,3,Moderately well drained,Moderately well drained,C,3,81,coInterp.mrulename (IN),0.906,147,250,0,3
242402,10/1/2024,FdnA,46,None,3,Somewhat poorly drained,Somewhat poorly drained,B/D,3,86,coInterp.mrulename (IN),0.906,135,248,0,3
242403,10/1/2024,RuxA,46,None,8,Somewhat poorly drained,Somewhat poorly drained,C/D,8,92,coInterp.mrulename (IN),0.942,150,265,0,8
242404,10/1/2024,MapA,18,None,100,Poorly drained,Poorly drained,B/D,100,86,coInterp.mrulename (IN),0.86,150,259,0,100
242425,10/1/2024,ObmC2,76,None,2,Moderately well drained,Moderately well drained,C,2,71,coInterp.mrulename (IN),0.663,94,146,1,2
242426,10/1/2024,ObmB2,76,None,3,Moderately well drained,Moderately well drained,C,3,76,coInterp.mrulename (IN),0.673,94,148,1,3
242431,10/1/2024,RetA,18,None,100,Poorly drained,Poorly drained,B/D,100,92,coInterp.mrulename (IN),0.8,150,286,0,100
242432,10/1/2024,RosAK,7,Occasional,100,Very poorly drained,Very poorly drained,B/D,100,71,coInterp.mrulename (IN),0.933,150,490,0,100
242433,10/1/2024,RtxAK,NULL,Occasional,0,Well drained,Well drained,B,0,71,coInterp.mrulename (IN),0.859,150,278,0,NULL
242443,10/1/2024,MjuA,NULL,None,0,Well drained,Well drained,B,0,81,coInterp.mrulename (IN),0.938,150,257,0,NULL
242450,10/1/2024,ObxA,NULL,None,0,Well drained,Well drained,B,0,71,coInterp.mrulename (IN),0.869,124,224,0,NULL
242451,10/1/2024,ObxB2,NULL,None,5,Well drained,Well drained,B,5,68,coInterp.mrulename (IN),0.832,124,224,0,5
242452,10/1/2024,ObxC2,NULL,None,2,Well drained,Well drained,B,2,63,coInterp.mrulename (IN),0.808,124,223,0,2
242453,10/1/2024,ObxD2,NULL,None,3,Well drained,Well drained,B,3,55,coInterp.mrulename (IN),0.737,124,223,0,3
242468,10/1/2024,PvsA,NULL,None,0,Well drained,Well drained,B,0,71,coInterp.mrulename (IN),0.781,150,231,0,NULL
242469,10/1/2024,PvsB2,NULL,None,0,Well drained,Well drained,B,0,68,coInterp.mrulename (IN),0.733,150,231,0,NULL
242470,10/1/2024,PvsC2,NULL,None,0,Well drained,Well drained,B,0,63,coInterp.mrulename (IN),0.722,150,231,0,NULL
242471,10/1/2024,RbfA,18,None,90,Poorly drained,Poorly drained,B/D,90,99,coInterp.mrulename (IN),0.828,150,280,0,90
242472,10/1/2024,RbuB2,76,None,0,Moderately well drained,Moderately well drained,C,0,73,coInterp.mrulename (IN),0.754,122,221,0,NULL
242489,10/1/2024,RyfA,NULL,None,3,Well drained,Well drained,B,3,81,coInterp.mrulename (IN),0.916,150,266,0,3
242490,10/1/2024,RywB2,145,None,2,Well drained,Well drained,B,2,79,coInterp.mrulename (IN),0.841,147,247,0,2
242491,10/1/2024,RywC2,145,None,0,Well drained,Well drained,B,0,73,coInterp.mrulename (IN),0.782,147,247,0,NULL
242492,10/1/2024,RywD2,145,None,0,Well drained,Well drained,B,0,66,coInterp.mrulename (IN),0.738,147,249,0,NULL
242494,10/1/2024,SldAK,15,Occasional,4,Somewhat poorly drained,Somewhat poorly drained,B/D,4,71,coInterp.mrulename (IN),0.809,150,250,0,4
242501,10/1/2024,SngA,23,None,3,Somewhat poorly drained,Somewhat poorly drained,B/D,3,76,coInterp.mrulename (IN),0.879,150,232,0,3
242502,10/1/2024,SnlAP,7,None,100,Poorly drained,Poorly drained,C/D,100,68,coInterp.mrulename (IN),0.717,150,318,0,100
242504,10/1/2024,SseB2,NULL,None,0,Well drained,Well drained,B,0,81,coInterp.mrulename (IN),0.869,150,284,0,NULL
242506,10/1/2024,SteA,46,None,6,Somewhat poorly drained,Somewhat poorly drained,B/D,6,86,coInterp.mrulename (IN),0.935,150,268,0,6
242510,10/1/2024,ThrA,18,None,95,Poorly drained,Poorly drained,B/D,95,97,coInterp.mrulename (IN),0.807,150,246,0,95
242511,10/1/2024,TlxA,46,None,3,Somewhat poorly drained,Somewhat poorly drained,B/D,3,89,coInterp.mrulename (IN),0.914,135,258,0,3
242512,10/1/2024,TmcA,122,None,3,Moderately well drained,Moderately well drained,C,3,81,coInterp.mrulename (IN),0.924,150,259,0,3
242520,10/1/2024,WkmA,NULL,None,3,Well drained,Well drained,B,3,86,coInterp.mrulename (IN),0.836,150,235,0,3
242521,10/1/2024,WmpA,NULL,None,0,Well drained,Well drained,B,0,76,coInterp.mrulename (IN),0.784,150,216,0,NULL
242523,10/1/2024,WmpB2,NULL,None,0,Well drained,Well drained,B,0,73,coInterp.mrulename (IN),0.731,150,214,0,NULL
242524,10/1/2024,WmnA,46,None,7,Somewhat poorly drained,Somewhat poorly drained,B/D,7,86,coInterp.mrulename (IN),0.922,150,251,0,7
242528,10/1/2024,WqvA,18,None,94,Poorly drained,Poorly drained,B/D,94,89,coInterp.mrulename (IN),0.716,119,173,0,94
242533,10/1/2024,WufB2,46,None,5,Moderately well drained,Moderately well drained,C/D,5,73,coInterp.mrulename (IN),0.656,94,156,0,5
242535,10/1/2024,WvaA,76,None,3,Moderately well drained,Moderately well drained,C,3,84,coInterp.mrulename (IN),0.904,132,253,0,3
242537,10/1/2024,WvaB2,76,None,0,Moderately well drained,Moderately well drained,C,0,81,coInterp.mrulename (IN),0.865,150,291,0,NULL
242538,10/1/2024,XabA,61,None,10,Moderately well drained,Moderately well drained,B/D,10,79,coInterp.mrulename (IN),0.927,147,264,0,10
242539,10/1/2024,XabB2,61,None,5,Moderately well drained,Moderately well drained,B/D,5,79,coInterp.mrulename (IN),0.869,147,258,0,5
242540,10/1/2024,YedA,46,None,3,Somewhat poorly drained,Somewhat poorly drained,B/D,3,89,coInterp.mrulename (IN),0.906,150,275,0,3
242541,10/1/2024,AjaAI,122,Frequent,0,Moderately well drained,Moderately well drained,C,3,63,coInterp.mrulename (IN),0.841,150,310,0,3
242542,10/1/2024,CsuA,46,None,3,Somewhat poorly drained,Somewhat poorly drained,B/D,3,81,coInterp.mrulename (IN),0.906,150,244,0,3
242543,10/1/2024,FdbB,46,None,3,Somewhat poorly drained,Somewhat poorly drained,B/D,3,86,coInterp.mrulename (IN),0.926,127,237,0,3
242545,10/1/2024,MrcA,46,None,4,Somewhat poorly drained,Somewhat poorly drained,C/D,4,63,coInterp.mrulename (IN),0.669,77,151,1,4
242547,10/1/2024,PnwBQ,NULL,Rare,0,Well drained,Well drained,A,0,53,coInterp.mrulename (IN),0.487,150,142,1,NULL
242548,10/1/2024,RbuC2,76,None,0,Moderately well drained,Moderately well drained,C,0,68,coInterp.mrulename (IN),0.743,122,221,0,NULL
242549,10/1/2024,RdvA,46,None,7,Somewhat poorly drained,Somewhat poorly drained,C/D,7,92,coInterp.mrulename (IN),0.955,150,264,0,7
242550,10/1/2024,RyfB2,NULL,None,3,Well drained,Well drained,B,3,79,coInterp.mrulename (IN),0.852,150,264,0,3
242552,10/1/2024,SlyA,NULL,None,0,Well drained,Well drained,B,0,55,coInterp.mrulename (IN),0.689,150,157,0,NULL
242553,10/1/2024,SlyB2,NULL,None,0,Well drained,Well drained,B,0,53,coInterp.mrulename (IN),0.647,150,156,0,NULL
242554,10/1/2024,SlzA,NULL,None,0,Well drained,Well drained,B,0,55,coInterp.mrulename (IN),0.686,150,155,0,NULL
242555,10/1/2024,SlzB2,NULL,None,0,Well drained,Well drained,B,0,53,coInterp.mrulename (IN),0.645,150,154,0,NULL
242556,10/1/2024,SlzC2,NULL,None,0,Well drained,Well drained,B,0,47,coInterp.mrulename (IN),0.634,150,154,0,NULL
242557,10/1/2024,SlzD2,NULL,None,0,Well drained,Well drained,B,0,40,coInterp.mrulename (IN),0.584,150,153,0,NULL
242558,10/1/2024,SobAI,7,Frequent,0,Very poorly drained,Very poorly drained,B/D,100,66,coInterp.mrulename (IN),0.853,150,278,0,100
242562,10/1/2024,WkmB2,NULL,None,0,Well drained,Well drained,B,0,84,coInterp.mrulename (IN),0.787,150,235,0,NULL
242563,10/1/2024,WtaA,46,None,5,Somewhat poorly drained,Somewhat poorly drained,B/D,5,81,coInterp.mrulename (IN),0.93,150,286,0,5
242564,10/1/2024,WsuA,46,None,3,Somewhat poorly drained,Somewhat poorly drained,B/D,3,81,coInterp.mrulename (IN),0.873,150,281,0,3
242565,10/1/2024,XfuC2,76,None,1,Moderately well drained,Moderately well drained,C,1,68,coInterp.mrulename (IN),0.658,100,166,0,1
242566,10/1/2024,XfuB2,76,None,1,Moderately well drained,Moderately well drained,C,1,73,coInterp.mrulename (IN),0.68,101,172,0,1
242567,10/1/2024,CbaA,NULL,None,0,Well drained,Well drained,B,0,81,coInterp.mrulename (IN),0.916,150,252,0,NULL
242568,10/1/2024,CbaB2,NULL,None,0,Well drained,Well drained,B,0,76,coInterp.mrulename (IN),0.902,150,274,0,NULL
3186631,10/1/2024,FxC3,NULL,None,0,Well drained,Well drained,B,0,34,coInterp.mrulename (IN),0.492,150,132,1,NULL
3186633,10/1/2024,Ho,0,None,100,Very poorly drained,Very poorly drained,A/D,100,86,coInterp.mrulename (IN),0.956,150,600,0,100
3186634,10/1/2024,MmA,84,None,3,Moderately well drained,Moderately well drained,C,3,76,coInterp.mrulename (IN),0.674,86,132,1,3
3186635,10/1/2024,MxA,NULL,None,0,Well drained,Well drained,C,0,63,coInterp.mrulename (IN),0.768,104,167,0,NULL
3186636,10/1/2024,NnA,NULL,None,0,Well drained,Well drained,B,0,57,coInterp.mrulename (IN),0.661,150,146,1,NULL
3186638,10/1/2024,Pa,7,None,100,Very poorly drained,Very poorly drained,B/D,100,84,coInterp.mrulename (IN),0.922,150,433,0,100
3186640,10/1/2024,Ra,38,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,3,71,coInterp.mrulename (IN),0.729,104,169,0,3
3186641,10/1/2024,St,38,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,10,76,coInterp.mrulename (IN),0.725,150,194,0,10
3186642,10/1/2024,Sx,0,Frequent,0,Very poorly drained,Very poorly drained,B/D,100,79,coInterp.mrulename (IN),0.833,150,300,0,100
3186644,10/1/2024,Wh,38,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,5,81,coInterp.mrulename (IN),0.884,150,287,0,5
3186645,10/1/2024,MoC3,76,None,0,Moderately well drained,Moderately well drained,C,0,66,coInterp.mrulename (IN),0.547,86,121,1,NULL
3186649,10/1/2024,MmC2,76,None,5,Moderately well drained,Moderately well drained,C,5,68,coInterp.mrulename (IN),0.623,91,145,1,5
3186651,10/1/2024,MmD2,76,None,0,Moderately well drained,Moderately well drained,C,0,60,coInterp.mrulename (IN),0.577,91,145,1,NULL
3186653,10/1/2024,OcA,NULL,None,0,Well drained,Well drained,B,0,71,coInterp.mrulename (IN),0.869,124,224,0,NULL
3186656,10/1/2024,CrA,76,None,2,Somewhat poorly drained,Somewhat poorly drained,C/D,2,81,coInterp.mrulename (IN),0.644,91,166,0,2
3186658,10/1/2024,Br,15,None,95,Poorly drained,Poorly drained,B/D,95,92,coInterp.mrulename (IN),0.753,150,224,0,95
3186660,10/1/2024,OcB2,NULL,None,5,Well drained,Well drained,B,5,68,coInterp.mrulename (IN),0.832,124,224,0,5
3186662,10/1/2024,We,18,None,94,Poorly drained,Poorly drained,B/D,94,89,coInterp.mrulename (IN),0.716,119,173,0,94
3186664,10/1/2024,Ge,153,Frequent,0,Well drained,Well drained,B,0,63,coInterp.mrulename (IN),0.821,150,296,0,NULL
3186666,10/1/2024,Pn,15,None,90,Poorly drained,Poorly drained,B/D,90,92,coInterp.mrulename (IN),0.779,150,233,0,90
3186669,10/1/2024,FnA,NULL,None,4,Well drained,Well drained,B,4,53,coInterp.mrulename (IN),0.686,150,177,0,4
3186671,10/1/2024,Ps,15,Rare,95,Poorly drained,Poorly drained,B/D,95,86,coInterp.mrulename (IN),0.744,132,223,0,95
3186673,10/1/2024,FnB2,NULL,None,6,Well drained,Well drained,B,6,50,coInterp.mrulename (IN),0.587,150,147,1,6
3186675,10/1/2024,Ro,122,Occasional,5,Well drained,Well drained,B,5,73,coInterp.mrulename (IN),0.926,150,294,0,5
3186677,10/1/2024,MoD3,76,None,0,Moderately well drained,Moderately well drained,C,0,57,coInterp.mrulename (IN),0.504,86,121,1,NULL
3186679,10/1/2024,Sh,15,Frequent,4,Somewhat poorly drained,Somewhat poorly drained,B/D,4,68,coInterp.mrulename (IN),0.809,150,250,0,4
3291278,10/1/2024,Cy,18,None,85,Poorly drained,Poorly drained,B/D,85,99,coInterp.mrulename (IN),0.803,150,270,0,85
3291279,10/1/2024,ThrA,18,None,95,Poorly drained,Poorly drained,B/D,95,97,coInterp.mrulename (IN),0.807,150,246,0,95
3291280,10/1/2024,FdA,46,None,5,Somewhat poorly drained,Somewhat poorly drained,B/D,5,86,coInterp.mrulename (IN),0.83,114,204,0,5
3291281,10/1/2024,SldAW,15,Occasional,5,Somewhat poorly drained,Somewhat poorly drained,B/D,5,76,coInterp.mrulename (IN),0.809,150,250,0,5
3291284,10/1/2024,XfuB2,76,None,1,Moderately well drained,Moderately well drained,C,1,73,coInterp.mrulename (IN),0.68,101,172,0,1
3291286,10/1/2024,MamA,18,None,98,Poorly drained,Poorly drained,B/D,98,92,coInterp.mrulename (IN),0.87,150,269,0,98
3291287,10/1/2024,WofB,46,None,5,Moderately well drained,Somewhat poorly drained,C/D,5,76,coInterp.mrulename (IN),0.696,93,153,0,5
3291288,10/1/2024,WkB,46,None,5,Moderately well drained,Moderately well drained,C/D,5,73,coInterp.mrulename (IN),0.656,94,156,0,5
3291290,10/1/2024,DeA,38,None,9,Somewhat poorly drained,Somewhat poorly drained,C/D,9,73,coInterp.mrulename (IN),0.785,128,205,0,9
3291291,10/1/2024,EdeAW,84,Occasional,3,Moderately well drained,Moderately well drained,B/D,3,71,coInterp.mrulename (IN),0.743,150,264,0,3
3291293,10/1/2024,MpD3,84,None,0,Moderately well drained,Moderately well drained,C,0,57,coInterp.mrulename (IN),0.442,62,84,1,NULL
3291294,10/1/2024,FoB2,NULL,None,0,Well drained,Well drained,B,10,50,coInterp.mrulename (IN),0.682,150,168,0,10
3291297,10/1/2024,CrB2,46,None,7,Somewhat poorly drained,Somewhat poorly drained,C/D,7,71,coInterp.mrulename (IN),0.632,91,148,1,7
3291298,10/1/2024,Es,49,Frequent,5,Moderately well drained,Moderately well drained,A/D,5,63,coInterp.mrulename (IN),0.821,150,305,0,5
3291299,10/1/2024,FoA,NULL,None,5,Well drained,Well drained,B,5,53,coInterp.mrulename (IN),0.646,79,126,1,5
3291300,10/1/2024,FsC2,122,None,0,Well drained,Well drained,C,0,68,coInterp.mrulename (IN),0.613,150,168,0,NULL
3291301,10/1/2024,MmoB3,76,None,0,Moderately well drained,Moderately well drained,C,0,71,coInterp.mrulename (IN),0.559,86,121,1,NULL
3291303,10/1/2024,CxdA,18,None,83,Poorly drained,Poorly drained,B/D,83,99,coInterp.mrulename (IN),0.86,150,284,0,83
3291304,10/1/2024,Sl,23,None,3,Somewhat poorly drained,Somewhat poorly drained,B/D,3,76,coInterp.mrulename (IN),0.879,150,232,0,3
3349989,10/1/2024,MnB2,76,None,6,Moderately well drained,Moderately well drained,C,6,73,coInterp.mrulename (IN),0.618,84,123,1,6
678690,10/1/2024,ThrA,18,None,95,Poorly drained,Poorly drained,B/D,95,97,coInterp.mrulename (IN),0.807,150,246,0,95
678703,10/1/2024,CxdA,18,None,83,Poorly drained,Poorly drained,B/D,83,99,coInterp.mrulename (IN),0.86,150,284,0,83
678706,10/1/2024,CudA,76,None,2,Somewhat poorly drained,Somewhat poorly drained,C/D,2,81,coInterp.mrulename (IN),0.644,91,166,0,2
678770,10/1/2024,FdbA,46,None,15,Somewhat poorly drained,Somewhat poorly drained,B/D,15,86,coInterp.mrulename (IN),0.919,127,237,0,15
678858,10/1/2024,CbaA,NULL,None,0,Well drained,Well drained,B,0,81,coInterp.mrulename (IN),0.916,150,252,0,NULL
678930,10/1/2024,MamA,18,None,98,Poorly drained,Poorly drained,B/D,98,92,coInterp.mrulename (IN),0.87,150,269,0,98
678931,10/1/2024,WmnA,46,None,7,Somewhat poorly drained,Somewhat poorly drained,B/D,7,86,coInterp.mrulename (IN),0.922,150,251,0,7
678933,10/1/2024,ObxA,NULL,None,0,Well drained,Well drained,B,0,71,coInterp.mrulename (IN),0.869,124,224,0,NULL
679070,10/1/2024,MaoA,18,None,94,Poorly drained,Poorly drained,B/D,94,92,coInterp.mrulename (IN),0.816,150,232,0,94
679074,10/1/2024,WqvA,18,None,94,Poorly drained,Poorly drained,B/D,94,89,coInterp.mrulename (IN),0.716,119,173,0,94
679075,10/1/2024,SngA,23,None,3,Somewhat poorly drained,Somewhat poorly drained,B/D,3,76,coInterp.mrulename (IN),0.879,150,232,0,3
679182,10/1/2024,FexB2,NULL,None,6,Well drained,Well drained,B,6,50,coInterp.mrulename (IN),0.587,150,147,1,6
679184,10/1/2024,FexC2,NULL,None,0,Well drained,Well drained,B,0,45,coInterp.mrulename (IN),0.608,91,138,1,NULL
679200,10/1/2024,FdhA,46,None,5,Somewhat poorly drained,Somewhat poorly drained,B/D,5,86,coInterp.mrulename (IN),0.83,114,204,0,5
679219,10/1/2024,SteA,46,None,6,Somewhat poorly drained,Somewhat poorly drained,B/D,6,86,coInterp.mrulename (IN),0.935,150,268,0,6
679220,10/1/2024,StjA,46,None,10,Somewhat poorly drained,Somewhat poorly drained,B/D,10,86,coInterp.mrulename (IN),0.836,127,221,0,10
682391,10/1/2024,WofB,46,None,5,Moderately well drained,Somewhat poorly drained,C/D,5,76,coInterp.mrulename (IN),0.696,93,153,0,5
682597,10/1/2024,WtaA,46,None,5,Somewhat poorly drained,Somewhat poorly drained,B/D,5,81,coInterp.mrulename (IN),0.93,150,286,0,5
695254,10/1/2024,WdrA,NULL,None,0,Well drained,Well drained,B,0,76,coInterp.mrulename (IN),0.866,147,253,0,NULL
